scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check;to_check_det
Anaxagorea javanica var. javanica;Anaxagorea;ID;Middle Alas River (Lae Sauraya) area, c. 15 km N. of Gelombang, S. of Bengkong River.;2.916667;97.95;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  20355 ";26;7;1985;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1744603;0;0;0;Wilde;;0;;;;0;0;0;L1744603;20355;javanica;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Archipel. Ind. Sumatra Res. Benkoelen ond. afd. Redjang.;-3.17;102.5;Idris, M;Idris, M bb 2721 ;1;9;1922;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0999705;0;0;0;Idris;;0;;;;0;0;0;L0999705;2721;sumatranus;Idris M;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Celebes Res. Menado, ond. afd. Tondano.;1.305396;124.9126;Unknown;Unknown bb 5554 ;12;3;1923;Bakhuizen van den Brink Sr RC;<NA>;<NA>;Botany;L  0995020;0;0;0;Unknown;;0;;;;0;0;0;L0995020;5554;odorata;Unknown;Bakhuizen van den Brink Sr RC;detby_problem;Bakhuizen van den Brink Sr RC
Cyathocalyx bancanus Boerl.;Drepananthus;ID;Archipel. Ind. Sumatra, W. kust. Sidjoendjoeng. Maearo.;-0.7;100.966667;Unknown;Unknown bb 9109 ;10;2;1925;Beumée JGB;<NA>;<NA>;Botany;L  0983950;0;0;0;Unknown;;0;;;;0;0;0;L0983950;9109;ramuliflorus;Unknown;Beumée JGB;detby_problem;Beumée JGB
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Sumatra, Atjeh. Lho Nga. Moesang.;4.0;97.0;Unknown;Unknown bb 5875 ;17;7;1923;Bakhuizen van den Brink Sr RC;<NA>;<NA>;Botany;L  0981131;0;0;0;Unknown;;0;;;;0;0;0;L0981131;5875;odorata;Unknown;Bakhuizen van den Brink Sr RC;detby_problem;Bakhuizen van den Brink Sr RC
Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Landah, Ngabang.;0.383333;109.95;Boschproefstation;Boschproefstation bb 6412 ;28;4;1924;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0981575;0;0;0;Boschproefstation;;0;;;;0;0;0;L0981575;6412;caudata;Boschproefstation;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Sausapor, Onderafd. Sorong, Afd. West N. Guinea;-0.507921;132.087752;Versteegh, C;Versteegh, C BW(Ind.) 3977 ;16;10;1956;"Versteegh C; Kalkman C";<NA>;<NA>;Botany;L  0778246;0;0;0;Versteegh;;0;;;;0;0;0;L0778246;3977;odorata;Versteegh C;"Versteegh C; Kalkman C";detby_problem; C
Desmos dumosus (Roxb.) Saff.;Desmos;ID;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton, M;Leighton, M  722 ;3;7;1979;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0771951;0;0;0;Leighton;;0;;;;0;0;0;L0771951;722;dumosus;Leighton M;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;East Kalimantan, East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton, M;Leighton, M  112 ;18;2;1978;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0772258;0;0;0;Leighton;;0;;;;0;0;0;L0772258;112;rumphii;Leighton M;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton, M;Leighton, M  224 ;4;8;1978;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0772241;0;0;0;Leighton;;0;;;;0;0;0;L0772241;224;odorata;Leighton M;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;<NA>;-6.583333;106.783333;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5657 ";4;7;1986;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L  0772323;0;0;0;Balgooy;;0;1;7;1999;0;0;0;L0772323;5657;creaghii;"Balgooy MMJ van; Setten AK van";Leonardía AAP;detby_problem;Leonardía AAP
Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton, M;Leighton, M  154 ;15;4;1978;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0770943;0;0;0;Leighton;;0;;;;0;0;0;L0770943;154;ngii;Leighton M;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Beriat. (c. 12 km south of Teminaboean) Division W.N. Guinea.;-1.50255;132.00588;Kalkman, C;Kalkman, C BW(Ind.) 6249 ;20;4;1958;"Versteegh C; Kalkman C";<NA>;<NA>;Botany;L  0739697;0;0;0;Kalkman;;0;;;;0;0;0;L0739697;6249;odorata;Kalkman C;"Versteegh C; Kalkman C";detby_problem; C
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Beriat. (c. 12 km south of Teminaboean) Division W.N. Guinea.;-1.50255;132.00588;Kalkman, C;Kalkman, C BW(Ind.) 6249 ;20;4;1958;"Versteegh C; Kalkman C";<NA>;<NA>;Botany;L  0723062;0;0;0;Kalkman;;0;;;;0;0;0;L0723062;6249;odorata;Kalkman C;"Versteegh C; Kalkman C";detby_problem; C
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Warsamson-river, c. 25 km east of Sorong. Div. West N. Guinea.;-0.783333;131.4;Iwanggin, GT;Iwanggin, GT BW(Ind.) 5699 ;11;9;1957;"Versteegh C; Kalkman C";<NA>;<NA>;Botany;L  0723359;0;0;0;Iwanggin;;0;;;;0;0;0;L0723359;5699;odorata;Iwanggin GT;"Versteegh C; Kalkman C";detby_problem; C
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Sidei (c. 50 km west of Manokwari) Div. West N. Guinea.;-0.721791;133.578255;Iwanggin, GT;Iwanggin, GT BW(Ind.) 5746 ;22;7;1958;"Versteegh C; Kalkman C";<NA>;<NA>;Botany;L  0723321;0;0;0;Iwanggin;;0;;;;0;0;0;L0723321;5746;odorata;Iwanggin GT;"Versteegh C; Kalkman C";detby_problem; C
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Road Magalau - Batu Licin.;2.683333;116.083333;Kessler, PJA;"Kessler, PJA; et al.  1605 ";5;11;1996;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L  0699670;0;0;0;Kessler;;0;1;7;1999;0;0;0;L0699670;1605;creaghii;"Kessler PJA; et al.";Leonardía AAP;detby_problem;Leonardía AAP
Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Indonesia, Borneo, Kalimantan Barat, Bukit Raya;-0.666667;112.783333;Nooteboom, HP;Nooteboom, HP  4983 ;6;11;1983;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0197304;0;0;0;Nooteboom;;0;;;;0;0;0;L0197304;4983;caudata;Nooteboom HP;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;<NA>;-6.583333;106.783333;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5657 ";4;7;1986;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L  0197599;0;0;0;Balgooy;;0;1;7;1999;0;0;0;L0197599;5657;creaghii;"Balgooy MMJ van; Setten AK van";Leonardía AAP;detby_problem;Leonardía AAP
Polyalthia microtus Miq.;Polyalthia;ID;Djaro Dam, ca 10km NE of Muara Uja, Kalimantan Selatan, Borneo;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  852 ;16;11;1971;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0197080;0;0;0;Vogel;;0;;;;0;0;0;L0197080;852;microtus;Vogel EF de;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Gunung Leuser NR, Atjeh, North Sumatra, southern part of the reserves, Alas river valley, near the mouth of the Renun river, c. 50km S of Kutacane;4.0;97.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18936 ";20;7;1979;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0197083;0;0;0;Wilde;;0;;;;0;0;0;L0197083;18936;rumphii;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Archipel. Ind. Billiton.;-2.833333;107.916667;Rossum, HIP van;Rossum, HIP van  46 ;;;;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0196123;0;0;0;Rossum;;0;;;;0;0;0;L0196123;46;heterotricha;Rossum HIP van;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Bukit Raya.;-0.683333;112.75;Nooteboom, HP;Nooteboom, HP  4719 ;20;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0184442;0;0;0;Nooteboom;;0;;;;0;0;0;L0184442;4719;rumphii;Nooteboom HP;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Tanjung Bara area, road from Sangatta Baru to Tanjung Bara camp.;0.833333;117.666667;Kessler, PJA;"Kessler, PJA; et al.  1192 ";14;4;1995;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L  0197601;0;0;0;Kessler;;0;1;7;1999;0;0;0;L0197601;1192;creaghii;"Kessler PJA; et al.";Leonardía AAP;detby_problem;Leonardía AAP
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;"Gunung Leuser Nat. Res., Ketambe Research Station and vicinity, Alas River valley; c. 35 km. NNW. of Kutacane.";3.666667;97.666667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18611 ";11;7;1979;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0192252;0;0;0;Wilde;;0;;;;0;0;0;L0192252;18611;sumatranus;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;<NA>;-6.583333;106.783333;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5657 ";4;7;1986;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L  0197600;0;0;0;Balgooy;;0;1;7;1999;0;0;0;L0197600;5657;creaghii;"Balgooy MMJ van; Setten AK van";Leonardía AAP;detby_problem;Leonardía AAP
Popowia Endl.;Popowia;ID;Borneo, Bukit Raya.;-0.75;112.75;Nooteboom, HP;Nooteboom, HP  4364 ;19;12;1982;Bakhuizen van den Brink Sr RC;1984-03-01T00:00:00;<NA>;Botany;L  0190302;0;0;0;Nooteboom;;0;1;3;1984;0;0;0;L0190302;4364;;Nooteboom HP;Bakhuizen van den Brink Sr RC;detby_problem;Bakhuizen van den Brink Sr RC
Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;ID;"Climbing Gunung Bandahara; c. 6km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15599 ";20;3;1975;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0191451;0;0;0;Wilde;;0;;;;0;0;0;L0191451;15599;sumatrana;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Enicosanthum Becc.;Enicosanthum;ID;W.Sumatra, Barisan Range, Muro Kalumpi, Sungai Kwantan near Sijungjung/;-0.6;100.983333;Vogel, EF de;Vogel, EF de  2745 ;28;2;1974;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0182101;0;0;0;Vogel;;0;;;;0;0;0;L0182101;2745;;Vogel EF de;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia tipuliflora D.M.Johnson;Polyalthia;ID;East Borneo, Berouw, Mt. Ilas Bungaan.;1.75;117.5;Kostermans, AJGH;Kostermans, AJGH  13902 ;16;9;1957;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0184610;0;0;0;Kostermans;;0;;;;0;0;0;L0184610;13902;tipuliflora;Kostermans AJGH;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia microtus Miq.;Polyalthia;ID;Borneo, G. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0189032;0;0;0;Korthals;;0;;;;0;0;0;L0189032;nan;microtus;Korthals PW;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia microtus Miq.;Polyalthia;ID;Borneo, G. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0189033;0;0;0;Korthals;;0;;;;0;0;0;L0189033;nan;microtus;Korthals PW;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Central Kalimantan, Bukit Raya and upper Katingan (Mendawai) River area;-0.666666;112.683333;Mogea, JP;"Mogea, JP; Wilde, WJJO de  4396 ";23;12;1982;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0188462;0;0;0;Mogea;;0;;;;0;0;0;L0188462;4396;cauliflora;"Mogea JP; Wilde WJJO de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Fissistigma kingii (Boerl.) Burkill;Fissistigma;ID;Gunung Leuser NR, Atjeh, N Sumatra, Southern part of the reserves, Alas River valley, near the mouth of the Bengkong River, c.50km S of Kutacane;3.0;97.833333;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18716 ";15;7;1979;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0186935;0;0;0;Wilde;;0;;;;0;0;0;L0186935;18716;kingii;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Bukit Raya.;-0.75;112.75;Nooteboom, HP;Nooteboom, HP  4330 ;17;12;1982;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0184441;0;0;0;Nooteboom;;0;;;;0;0;0;L0184441;4330;rumphii;Nooteboom HP;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Mitrella kentii (Blume) Miq.;Mitrella;ID;Taram, East of Pajakumbuh, W. Sumatra, sandstone region of River Tjampo.;-0.216667;100.666667;Meijer, W;Meijer, W  7027 ;26;8;1957;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0183556;0;0;0;Meijer;;0;;;;0;0;0;L0183556;7027;kentii;Meijer W;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Enicosanthum Becc.;Enicosanthum;ID;W.Sumatra, Barisan Range, Muro Kalumpi, Sungai Kwantan near Sijungjung/;-0.6;100.983333;Vogel, EF de;Vogel, EF de  2745 ;28;2;1974;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0182108;0;0;0;Vogel;;0;;;;0;0;0;L0182108;2745;;Vogel EF de;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Tumbang Tapi.;-1.016667;113.0;Veldkamp, JF;Veldkamp, JF  8347 ;21;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L  0184443;0;0;0;Veldkamp;;0;;;;0;0;0;L0184443;8347;rumphii;Veldkamp JF;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia microtus Miq.;Polyalthia;ID;Borneo, G. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L  0189034;0;0;0;Korthals;;0;;;;0;0;0;L0189034;nan;microtus;Korthals PW;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;Central Halmahera. Weda Bay. Bukit Limber KM 7.;0.504194;128.01075;Rachman, IA ;Rachman 1055;13;9;2015;"I. Rachman (BO);";2016-01-01T00:00:00;MO;MO;100888871;0;0;0;Rachman;;0;1;1;2016;0;0;0;MO100888871;1055;suaveolens;"Ismail A. Rachman;Tjut Bangun;Bilal Sau";"I. Rachman (BO);";detby_problem;" (BO);"
Polyalthia Blume;Polyalthia;ID;Central Halmahera. Weda Bay. ORR.;0.4788;127.928422;Rachman, IA ;Rachman 1044;12;9;2015;"I. Rachman (BO);";2016-01-01T00:00:00;MO;MO;100888860;0;0;0;Rachman;;0;1;1;2016;0;0;0;MO100888860;1044;;"Ismail A. Rachman;Tjut Bangun;Bilal Sau";"I. Rachman (BO);";detby_problem;" (BO);"
Xylopia L.;Xylopia;ID;East Halmahera. Weda Bay. Kao Rahai. Camp 5.;0.677361;128.010694;Haris, I;Haris 109;7;1;2014;S. Arias (L);2015-01-01T00:00:00;MO;MO;100676637;0;0;0;Haris;;0;1;1;2015;0;0;0;MO100676637;109;;"Idris Haris;Roji Mahroji;Darius Loha;Ahmad Yani";S. Arias (L);detby_problem; (L)
Xylopia L.;Xylopia;ID;East Halmahera. Kao Rahai. Camp Central 7. Weda Bay.;0.691194;128.001917;Mahroji, R;Mahroji 388;17;11;2013;S. Arias (L);2015-01-01T00:00:00;MO;MO;100655543;0;0;0;Mahroji;;0;1;1;2015;0;0;0;MO100655543;388;;"Roji Mahroji;Idris Haris;Darius Loha";S. Arias (L);detby_problem; (L)
Uvaria rufa (Dunal) Blume;Uvaria;ID;Central Halmahera. North Jira. Weda Bay.;0.652222;127.94425;Mahroji, R;Mahroji 374;8;11;2013;Ismail Rachman (BO);2014-01-01T00:00:00;MO;MO;100655529;0;0;0;Mahroji;;0;1;1;2014;0;0;0;MO100655529;374;rufa;"Roji Mahroji;Samsul Lasut";Ismail Rachman (BO);detby_problem; (BO)
Uvaria L.;Uvaria;ID;Central Halmahera. Bukit Limber. Weda Bay.;0.49825;128.020306;Bangun, T;Bangun 961;26;10;2013;Ismail Rachman (BO);2014-01-01T00:00:00;MO;MO;100645213;0;0;0;Bangun;;0;1;1;2014;0;0;0;MO100645213;961;;"Tjut Bangun;Bahar Fabanyo;Samsul Lasut";Ismail Rachman (BO);detby_problem; (BO)
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;Central Halmahera. Weda Bay. Tjetju.;0.48075;127.961611;Gushilman, I;Gushilman 786;17;10;2013;Ismail Rachman (BO);2014-01-01T00:00:00;MO;MO;100641145;0;0;0;Gushilman;;0;1;1;2014;0;0;0;MO100641145;786;;"Iska Gushilman;Samsul Lasut";Ismail Rachman (BO);detby_problem; (BO)
Xylopia peekelii Diels;Xylopia;ID;Central Halmahera. Weda Bay. Camp 10.;0.505667;127.971889;Bangun, T;Bangun 936;5;10;2013;Ismail Rachman (BO);2014-01-01T00:00:00;MO;MO;100636288;0;0;0;Bangun;;0;1;1;2014;0;0;0;MO100636288;936;peekelii;"Tjut Bangun;Samsul Lasut";Ismail Rachman (BO);detby_problem; (BO)
Uvaria L.;Uvaria;ID;Central Halmahera. Weda Bay. Bukit Limber.;0.499444;128.019722;Bangun, T;Bangun 866;14;8;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100620851;0;0;0;Bangun;;0;1;1;2013;0;0;0;MO100620851;866;;"Tjut Bangun;Idris Haris;Roji Mahroji";I Rachman (BO);detby_problem; (BO)
Uvaria L.;Uvaria;ID;Central Halmahera. Weda Bay. Bukit Limber.;0.488111;128.027889;Mahroji, R;Mahroji 325;6;8;2013;P. Kessler (L);2014-01-01T00:00:00;MO;MO;100618325;0;0;0;Mahroji;;0;1;1;2014;0;0;0;MO100618325;325;;"Roji Mahroji;Tjut Bangun;Idris Haris";P. Kessler (L);detby_problem; (L)
Xylopia L.;Xylopia;ID;Central Halmahera. Weda Bay. Bukit Limber.;0.488111;128.027889;Mahroji, R;Mahroji 324;6;8;2013;P. Kessler (L);2014-01-01T00:00:00;MO;MO;100618324;0;0;0;Mahroji;;0;1;1;2014;0;0;0;MO100618324;324;;"Roji Mahroji;Tjut Bangun;Idris Haris";P. Kessler (L);detby_problem; (L)
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Central Halmahera. Weda Bay. Main road to Bukit Limber.;0.519278;128.00175;Lasut, S;Lasut 195;20;7;2013;P. Kessler (L);2014-01-01T00:00:00;MO;MO;100613594;0;0;0;Lasut;;0;1;1;2014;0;0;0;MO100613594;195;pisocarpa;"Samsul Lasut;Malik Soleman;Bahar Fabanyo";P. Kessler (L);detby_problem; (L)
Polyalthia Blume;Polyalthia;ID;Central Halmahera. Weda Bay. Jira.;0.5915;127.917056;Lasut, S;Lasut 162;6;7;2013;P. Kessler (L);2014-01-01T00:00:00;MO;MO;100609717;0;0;0;Lasut;;0;1;1;2014;0;0;0;MO100609717;162;;"Samsul Lasut;Idris Haris;Malik Soleman";P. Kessler (L);detby_problem; (L)
Xylopia L.;Xylopia;ID;Central Halmahera. Weda Bay. Sake West.;0.497361;127.958722;Bangun, T;Bangun 828;19;6;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100606302;0;0;0;Bangun;;0;1;1;2013;0;0;0;MO100606302;828;;"Tjut Bangun;Bahar Fabanyo;Roji Mahroji";I Rachman (BO);detby_problem; (BO)
Xylopia L.;Xylopia;ID;Central Halmahera. Weda Bay. Sake West.;0.495556;127.961278;Bangun, T;Bangun 753;15;6;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100606201;0;0;0;Bangun;;0;1;1;2013;0;0;0;MO100606201;753;;"Tjut Bangun;Roji Mahroji;Bahar Fabanyo";I Rachman (BO);detby_problem; (BO)
Xylopia L.;Xylopia;ID;Central Halmahera. Weda Bay. Sake West.;0.49425;127.961056;Bangun, T;Bangun 747;14;6;2013;"I Rachman (BO) 2013; P. Kessler (L)";2014-01-01T00:00:00;MO;MO;100606187;0;0;0;Bangun;;0;1;1;2014;0;0;0;MO100606187;747;;"Tjut Bangun;Roji Mahroji;Bahar Fabanyo";"I Rachman (BO) 2013; P. Kessler (L)";detby_problem;" (BO) 2013; P. Kessler (L)"
Uvaria L.;Uvaria;ID;Central Halmahera. Weda Bay. Tarsan Camp.;0.527445;127.935417;Gushilman, I;Gushilman 751;2;6;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100601537;0;0;0;Gushilman;;0;1;1;2013;0;0;0;MO100601537;751;;"Iska Gushilman;Idris Haris;Bahar Fabanyo;Samsul Lasut";I Rachman (BO);detby_problem; (BO)
Uvaria L.;Uvaria;ID;Central Halmahera. Weda Bay. Tarsan Camp.;0.526722;127.933278;Gushilman, I;Gushilman 679;31;5;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100601442;0;0;0;Gushilman;;0;1;1;2013;0;0;0;MO100601442;679;;"Iska Gushilman;Idris Haris;Samsul Lasut;Bahar Fabanyo";I Rachman (BO);detby_problem; (BO)
Uvaria L.;Uvaria;ID;Central Halmahera. Weda Bay. Tarsan Camp.;0.526778;127.934222;Gushilman, I;Gushilman 712;2;6;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100601475;0;0;0;Gushilman;;0;1;1;2013;0;0;0;MO100601475;712;;"Iska Gushilman;Idris Haris;Samsul Lasut;Bahar Fabanyo";I Rachman (BO);detby_problem; (BO)
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Central Halmahera. Weda Bay. Bukit Limber.;0.55125;127.98875;Lasut, S;Lasut 139;29;5;2013;P. Kessler (L);2014-01-01T00:00:00;MO;MO;100599842;0;0;0;Lasut;;0;1;1;2014;0;0;0;MO100599842;139;pisocarpa;"Samsul Lasut;Bahar Fabanyo;Idris Haris;Iska Gushilman";P. Kessler (L);detby_problem; (L)
Popowia Endl.;Popowia;ID;Central Halmahera. Weda Bay. Bukit Limber.;0.552944;127.985833;Lasut, S;Lasut 129;25;5;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100599111;0;0;0;Lasut;;0;1;1;2013;0;0;0;MO100599111;129;;"Samsul Lasut;Idris Haris;Bahar Fabanyo;Matraji Soleman";I Rachman (BO);detby_problem; (BO)
Popowia Endl.;Popowia;ID;Central Halmahera. Weda bay. Bukit Limber.;0.5525;127.987639;Gushilman, I;Gushilman 672;23;5;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100598682;0;0;0;Gushilman;;0;1;1;2013;0;0;0;MO100598682;672;;"Iska Gushilman;Idris Haris;Samsul Lasut;Bahar Fabanyo";I Rachman (BO);detby_problem; (BO)
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Central Halmahera, Weda Bay, Bukit Limber.;0.540722;127.975611;Gushilman, I;Gushilman 609;13;5;2013;P. Kessler (L);2014-01-01T00:00:00;MO;MO;100596994;0;0;0;Gushilman;;0;1;1;2014;0;0;0;MO100596994;609;pisocarpa;"Iska Gushilman;Roji Mahroji;Idris Haris;Samsul Lasut;Bahar Fabanyo";P. Kessler (L);detby_problem; (L)
Popowia Endl.;Popowia;ID;Central Halmahera. Weda Bay. Bukit Limber. Uni-uni.;0.550694;127.977972;Mahroji, R;Mahroji 286;16;5;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100596975;0;0;0;Mahroji;;0;1;1;2013;0;0;0;MO100596975;286;;"Roji Mahroji;Samsul Lasut;Idris Haris;Bahar Fabanyo";I Rachman (BO);detby_problem; (BO)
Artabotrys R.Br.;Artabotrys;ID;Central Halmahera, Weda Bay, Kao Rahai 2.;0.668611;127.974444;Bidault, E;Bidault 1168;26;4;2013;I Rachman (BO);2013-01-01T00:00:00;MO;MO;100594234;0;0;0;Bidault;;0;1;1;2013;0;0;0;MO100594234;1168;;"Ehoarn Bidault;Tariq Stévart;Roji Mahroji;Tjut Bangun;Idris Haris;Arief Hidayat";I Rachman (BO);detby_problem; (BO)
